orf_id,orfLenTrimmed_RNA,countORF_RNA,rpkmORF_RNA,orfLenTrimmed_RPF,countORF_RPF,rpkmORF_RPF
ENSDART00000136033,1128,12,0.100358668634355,1118,0,0
ENSDART00000136037,639,185,2.73120070039348,627,93,0.372831558589885
ENSDART00000136041,5328,372,0.65866027117232,5316,97,0.0458652769927228
ENSDART00000136045,411,904,20.749582058085,399,513,3.23177954703951
ENSDART00000136046,858,88,0.967560497603012,846,28,0.0831926439742243
ENSDART00000136049,1836,159,0.816972037804504,1824,121,0.166746910108581
ENSDART00000136059,1311,2970,21.3715736913343,1299,820,1.58672607989109
ENSDART00000136063,423,136,3.03306198539384,411,18,0.110084948074339
ENSDART00000136070,2574,4,0.0146600075394396,2562,0,0
ENSDART00000136071,432,8,0.174698423178322,420,14,0.0837868771454688
ENSDART00000136074,1206,337,2.63612098258631,1194,62,0.130522270930127
ENSDART00000136079,1590,203,1.2044302609313,1578,60,0.0955743845765804
ENSDART00000136083,783,4,0.0481926684629853,771,27,0.0880251238493252
ENSDART00000136091,747,12,0.151545620106496,735,21,0.0718173232675447
ENSDART00000136094,687,0,0,675,4,0.0148954448258611
ENSDART00000136096,1662,1034,5.86911020251791,1650,206,0.313819939853938
ENSDART00000136103,3510,8369,22.4930939012211,3498,1524,1.09512179047765
ENSDART00000136104,1500,365,2.29553728056315,1488,186,0.314200789295508
ENSDART00000136108,951,1493,14.8102379321584,939,289,0.77362324265305
ENSDART00000136119,1221,82,0.63355005555578,1209,24,0.0498978920965571
ENSDART00000136123,5160,4047,7.39888449700466,5148,1247,0.608870837997666
ENSDART00000136125,2448,1722,6.63597098631771,2436,301,0.310589285970272
ENSDART00000136133,408,51,1.17921435645367,396,45,0.285637081177734
ENSDART00000136136,702,184,2.47265460498547,690,136,0.495435447468859
ENSDART00000136137,3291,36,0.10319469299868,3279,14,0.0107320794147901
ENSDART00000136143,930,6,0.0608626764621249,918,0,0
ENSDART00000136155,828,11,0.125327129671405,816,0,0
ENSDART00000136161,1197,438,3.45193576024533,1185,53,0.112422898448351
ENSDART00000136164,3363,106,0.297345755061764,3351,23,0.0172524456073929
ENSDART00000136168,1179,389,3.11256579922292,1167,110,0.236929472647855
ENSDART00000136171,936,3,0.0302362655500941,924,7,0.0190424720785156
ENSDART00000136172,2154,528,2.3124426377253,2142,315,0.36964798740648
ENSDART00000136180,2988,887,2.80043677155129,2976,537,0.453564042612064
ENSDART00000136182,777,36,0.437083313589005,765,0,0
ENSDART00000136184,3540,3797,10.1185918902929,3528,603,0.429621487404062
ENSDART00000136187,600,332,5.21998888456825,588,79,0.337712412984287
ENSDART00000136189,2406,208,0.815549746109272,2394,40,0.0419984346593828
ENSDART00000136192,3510,414,1.11269457224346,3498,69,0.0495822857893426
ENSDART00000136195,1095,14,0.120613705865581,1083,0,0
ENSDART00000136196,1848,878,4.48203551933473,1836,217,0.297087456545208
ENSDART00000136198,582,2,0.0324182640949463,570,0,0
ENSDART00000136199,507,115,2.13979725431435,495,112,0.568735166078334
ENSDART00000136201,813,9,0.104432267730214,801,5,0.0156904264317357
ENSDART00000136215,288,394,12.9058460122985,276,203,1.84877565875328
ENSDART00000136217,1680,1499,8.41734438249549,1668,878,1.32310931895183
ENSDART00000136227,1101,7,0.0599782052328842,1089,0,0
ENSDART00000136229,687,302,4.14698964365658,675,83,0.309080480136618
ENSDART00000136233,8067,400,0.467768184040132,8055,298,0.0929925116921776
ENSDART00000136234,3141,18058,54.2356010158303,3129,1716,1.37850701037032
ENSDART00000136236,381,0,0,369,0,0
ENSDART00000136239,1557,157,0.951248061468086,1545,43,0.0699579750923332
ENSDART00000136244,3204,293,0.862696145919914,3192,257,0.202379957014901
ENSDART00000136254,1035,9,0.0820323030576466,1023,4,0.00982837268568549
ENSDART00000136255,5979,920,1.45158348611792,5967,471,0.198409347086555
ENSDART00000136259,942,556,5.56809496550523,933,329,0.886362783950457
ENSDART00000136274,2553,47,0.173671992959883,2541,0,0
ENSDART00000136289,1047,91,0.819931281278197,1035,88,0.213717251849312
ENSDART00000136303,1974,364,1.73955025632882,1962,205,0.262634706648641
ENSDART00000136306,294,111,3.56170866847231,282,14,0.124788965961336
ENSDART00000136309,630,1,0.0149741505581418,618,0,0
ENSDART00000136313,81,40,4.65862461808858,72,23,0.802957572644076
ENSDART00000136314,1215,263,2.04203045759549,1203,516,1.0781553268594
ENSDART00000136317,1653,132,0.753327501763506,1641,40,0.0612701112581125
ENSDART00000136328,1170,67,0.540221277828348,1158,23,0.0499248231695798
ENSDART00000136344,732,113,1.4562975112488,720,16,0.0558579180969792
ENSDART00000136353,465,476,9.65687799865715,453,704,3.90635506691457
ENSDART00000136360,1053,59,0.528574716283127,1041,57,0.137632622400338
ENSDART00000136361,2697,763,2.66886334141387,2685,170,0.159148258265136
ENSDART00000136364,1464,158,1.01811949901464,1452,65,0.112523698645774
ENSDART00000136366,756,1,0.0124784587984515,744,7,0.0236495217749307
ENSDART00000136367,729,4,0.0517624957565397,717,14,0.0490801790810277
ENSDART00000136377,147,57,3.65797106491751,135,25,0.46548265080816
ENSDART00000136378,444,2016,42.8341647317225,432,873,5.07957942694404
ENSDART00000136383,663,1199,17.0603681856766,651,1057,4.0812317577309
ENSDART00000136386,270,281,9.81805138262167,258,87,0.847611431587882
ENSDART00000136393,2481,49,0.186316818915695,2469,3,0.00305419965293325
ENSDART00000136397,714,16,0.211399772585532,702,14,0.0501289008562634
ENSDART00000136402,813,279,3.23740029963665,801,132,0.414227257797823
ENSDART00000136404,468,42,0.846615435402635,456,5,0.02756147274522
ENSDART00000136406,1527,1024,6.32621087627274,1515,264,0.438014565671362
ENSDART00000136410,726,0,0,714,3,0.0105613710687566
ENSDART00000136412,708,42,0.559627152215301,696,2,0.00722300665047145
ENSDART00000136414,969,182,1.77186388338137,957,235,0.617238750131196
ENSDART00000136415,690,257,3.5137169809692,678,23,0.0852698307232647
ENSDART00000136428,1554,2415,14.6605028099646,1542,518,0.844389150999082
ENSDART00000136431,1932,355,1.73342068961099,1920,151,0.19768466326509
ENSDART00000136433,357,1,0.0264249715731915,345,0,0
ENSDART00000136436,930,72,0.730352117545499,918,24,0.065715197761152
ENSDART00000136439,609,943,14.607542044477,597,522,2.19782662662988
ENSDART00000136440,4746,30,0.059631573019149,4734,3,0.00159290640960967
ENSDART00000136443,1830,2782,14.3413085886519,1818,574,0.793624875932328
ENSDART00000136445,690,47,0.642586373951565,678,8,0.0296590715559182
ENSDART00000136447,1038,352,3.19910176086083,1026,82,0.200892512454048
ENSDART00000136448,1428,90,0.594561860396809,1416,49,0.0869821394094909
ENSDART00000136449,2046,120,0.55329705874659,2034,53,0.0654971163526526
ENSDART00000136455,756,34,0.424267599147352,744,10,0.0337850311070439
ENSDART00000136467,720,19,0.248945253029108,708,12,0.0426034968536282
ENSDART00000136468,1032,1,0.00914119656165636,1020,0,0
ENSDART00000136487,315,25,0.748707527907092,303,17,0.141027416977522
ENSDART00000136490,564,407,6.80766302236374,552,213,0.96992417565135
ENSDART00000136492,702,105,1.41102572567106,690,34,0.123858861867215
ENSDART00000136521,4008,3991,9.39370159003313,3996,538,0.338418467749716
ENSDART00000136535,2697,20,0.0699570993817528,2685,21,0.0196594907268698
ENSDART00000136539,2745,293,1.00695025556554,2733,78,0.0717384897623114
ENSDART00000136544,2976,11504,36.4668869802232,2964,2529,2.14470660223573
ENSDART00000136546,1362,450,3.11686614040618,1350,642,1.19535944727535
ENSDART00000136553,759,1,0.0124291368269162,747,0,0
ENSDART00000136554,1791,24,0.126414939385318,1779,8,0.011303457287753
ENSDART00000136556,165,40,2.28696117615257,153,0,0
ENSDART00000136557,1332,0,0,1320,0,0
ENSDART00000136561,1647,351,2.01046382083904,1635,165,0.253666692275272
ENSDART00000136566,900,182,1.90770678110727,888,409,1.157730836233
ENSDART00000136567,2571,1748,6.41389870114669,2559,283,0.277979908935143
ENSDART00000136570,924,197,2.01130067724133,912,41,0.113002038255402
ENSDART00000136575,978,16,0.15433480329864,966,4,0.010408307719934
ENSDART00000136578,2013,1355,6.35006638050561,2001,1533,1.92571638176917
ENSDART00000136582,1527,0,0,1515,0,0
ENSDART00000136585,2160,1190,5.19727808955507,2148,397,0.464572489200434
ENSDART00000136593,612,1259,19.4069395395447,600,406,1.70087360605302
ENSDART00000136597,996,328,3.10668521218316,984,95,0.242675406366449
ENSDART00000136603,2535,20,0.0744277305848471,2523,6,0.00597766067625223
ENSDART00000136605,495,118,2.24884515655003,483,55,0.286228462298185
ENSDART00000136624,4107,2164,4.97067419988457,4095,332,0.203789327562605
ENSDART00000136636,543,25,0.434333096299694,531,29,0.137277934306135
ENSDART00000136649,1353,124,0.864582883667436,1341,41,0.0768514980528908
ENSDART00000136654,645,8,0.117007315989201,633,34,0.135012029523504
ENSDART00000136656,456,653,13.5092451713026,444,137,0.775594741143866
ENSDART00000136657,1539,518,3.17522046338142,1527,198,0.325929305988268
ENSDART00000136663,303,656,20.4241483256398,291,538,4.64714844373837
ENSDART00000136666,1590,458,2.71738452958884,1578,139,0.221413990935744
ENSDART00000136668,918,32,0.328844090688605,906,4,0.0110975996219164
ENSDART00000136682,1305,980,7.08432226405883,1293,747,1.45217626978341
ENSDART00000136683,858,0,0,846,0,0
ENSDART00000136687,2094,561,2.52737059778609,2082,375,0.452738889474795
ENSDART00000136689,3390,499,1.38862056370592,3378,57,0.0424143161393581
ENSDART00000136693,735,1374,17.6352710287602,723,189,0.657083808319236
ENSDART00000136701,432,95,2.07454377524257,420,27,0.161588977351976
ENSDART00000136702,1083,118,1.02786551476663,1071,99,0.232350163512645
ENSDART00000136707,3684,63,0.161325742576724,3672,334,0.228634125544008
ENSDART00000136713,384,38,0.933544698859156,372,40,0.270280248856351
ENSDART00000136714,1482,123,0.7829601395077,1470,15,0.0256490440241231
ENSDART00000136719,1248,627,4.73953462497725,1236,298,0.606031295858002
ENSDART00000136721,1920,17,0.083527683582135,1908,1,0.00131740372870234
ENSDART00000136722,522,1476,26.6746419942623,510,421,2.07495736930837
ENSDART00000136726,3345,164,0.462519950872112,3333,155,0.116894383056235
ENSDART00000136728,669,753,10.6182171648384,657,241,0.922038237080273
ENSDART00000136741,984,0,0,972,0,0
ENSDART00000136744,792,97,1.15539184420208,780,19,0.0612288717601503
ENSDART00000136751,726,140,1.81917366284864,714,2,0.00704091404583771
ENSDART00000136759,1845,377,1.9276479669725,1833,185,0.253691853877442
ENSDART00000136761,1074,296,2.59998100193882,1062,171,0.404733220109468
ENSDART00000136764,414,110,2.50654259342809,402,67,0.418934385727344
ENSDART00000136765,801,71513,842.238764275369,789,16336,52.0434382147672
ENSDART00000136771,600,717,11.2732892476971,588,277,1.18413086578035
ENSDART00000136772,6834,618,0.853092738997212,6822,182,0.0670589781903048
ENSDART00000136773,966,27,0.26367525982815,954,21,0.0553309566054983
ENSDART00000136778,3177,253,0.751252709305077,3165,46,0.0365326668122423
ENSDART00000136793,189,5,0.249569175969031,177,0,0
ENSDART00000136804,4080,84,0.194223541062957,4068,35,0.021626406342857
ENSDART00000136811,2061,1596,7.30529301465331,2049,903,1.1077532952029
ENSDART00000136816,3993,649,1.53330351582957,3981,253,0.15974438521329
ENSDART00000136820,405,2692,62.7050873594722,393,2603,16.6486443671493
ENSDART00000136824,729,2,0.0258812478782699,717,9,0.0315515436949464
ENSDART00000136825,213,34,1.5058511969737,201,0,0
ENSDART00000136827,1068,541,4.77868889019802,1056,233,0.554611999286768
ENSDART00000136834,2442,122,0.471299431571983,2433,93,0.0960811291557164
ENSDART00000136835,1233,37,0.283087955807207,1221,24,0.0494074951226352
ENSDART00000136840,921,2,0.0204858085811713,909,0,0
ENSDART00000136842,1299,590,4.28475116432742,1287,188,0.367177923154968
ENSDART00000136845,918,0,0,906,0,0
ENSDART00000136853,558,58,0.980565343000902,546,7,0.0322257219790265
ENSDART00000136859,2259,1198,5.00291739364851,2247,378,0.42284966036031
ENSDART00000136865,1314,851,6.10965855307198,1302,706,1.36298468351846
ENSDART00000136873,4431,7414,15.7845998442745,4419,1290,0.733775095163983
ENSDART00000136887,522,0,0,510,0,0
ENSDART00000136893,1338,1,0.00705060900719683,1331,0,0
ENSDART00000136898,1671,790,4.45998487898695,1659,483,0.731809433295867
ENSDART00000136902,681,2491,34.5071713588968,669,989,3.71592921510622
ENSDART00000136910,822,509,5.84155822321088,810,145,0.449966562447888
ENSDART00000136911,864,108,1.17921435645367,852,25,0.0737560538252366
ENSDART00000136916,2499,98,0.369949602024681,2487,52,0.0525563041201975
ENSDART00000136936,2583,1132,4.13432644678453,2571,119,0.116343505021129
ENSDART00000136949,699,2,0.0269920310490111,687,22,0.080493943109184
ENSDART00000136952,3054,257,0.793865329688522,3046,47,0.0387851269780404
ENSDART00000136959,543,2,0.0347466477039756,531,0,0
ENSDART00000136961,2196,1380,5.92829075375616,2184,361,0.41548162980102
ENSDART00000136966,636,17,0.252159044776257,624,3,0.0120846457421349
ENSDART00000136967,1548,2148,13.0901934762919,1536,548,0.896781419447595
ENSDART00000136968,786,8,0.0960174539606042,774,1,0.00324755337773135
ENSDART00000136974,567,22,0.366034791421245,555,0,0
ENSDART00000136977,3720,1526,3.86985184505011,3708,1130,0.766012711766826
ENSDART00000136990,2730,442,1.52736335693047,2718,381,0.352348787995846
ENSDART00000137009,3873,643,1.5661963980371,3861,257,0.16731334441636
ENSDART00000137010,14841,2053,1.30499404288088,14829,1022,0.173235258836069
ENSDART00000137012,4452,26513,56.1806113794361,4440,7344,4.15764071456975
ENSDART00000137017,411,16074,368.94776770095,399,5997,37.7796918978478
ENSDART00000137020,2358,2655,10.6219308443918,2346,619,0.663223490448148
ENSDART00000137022,4485,1185,2.4925199775208,4473,485,0.272546179849446
ENSDART00000137023,2451,380,1.46259144986502,2439,80,0.0824471115822571
ENSDART00000137025,3294,710,2.0333750894526,3282,96,0.0735241335097349
ENSDART00000137029,1527,1719,10.6198793909305,1515,568,0.942394974626263
ENSDART00000137038,1602,246,1.44862287983822,1590,106,0.167573754290938
ENSDART00000137052,3108,673,2.04275743087084,3096,187,0.151823120408941
ENSDART00000137054,447,44,0.9285983299143,435,5,0.0288920266018858
ENSDART00000137056,420,5,0.112306129186064,408,150,0.9241199685162
ENSDART00000137064,1149,341,2.79973608738522,1137,42,0.0928508928788836
ENSDART00000137089,15189,3651,2.26759450413449,15177,1755,0.290662125697366
ENSDART00000137092,768,721,8.85639115628225,756,42,0.139644795242448
ENSDART00000137108,888,0,0,876,1,0.00286941360087222
ENSDART00000137110,267,4576,161.68044629609,255,560,5.52007661193677
ENSDART00000137116,195,29,1.40296272152437,183,0,0
ENSDART00000137131,12006,162,0.127291504744624,11994,66,0.0138317506043045
ENSDART00000137134,1368,51,0.351695509819516,1356,13,0.0240979956391835
ENSDART00000137136,6021,933,1.46182626749214,6009,245,0.102485196708137
ENSDART00000137138,192,25,1.22834828797257,180,0,0
ENSDART00000137140,1101,3,0.0257049450998075,1089,6,0.0138490706025568
ENSDART00000137142,594,0,0,582,11,0.0475080231237194
ENSDART00000137146,1494,31,0.19574642597089,1482,25,0.0424022657618769
ENSDART00000137156,681,257,3.56015376926395,669,144,0.541045305333969
ENSDART00000137165,678,4,0.0556561348178724,666,0,0
ENSDART00000137167,2151,194,0.850832487780612,2139,165,0.193896700266513
ENSDART00000137169,1284,545,4.00418582097975,1272,143,0.282583099806652
ENSDART00000137170,1983,382,1.81728647167041,1971,66,0.0841694656255851
ENSDART00000137172,3762,301,0.754797493445093,3750,120,0.08043540205965
ENSDART00000137178,1719,390,2.140284346792,1707,174,0.256219975805124
ENSDART00000137179,531,448,7.9591417203954,519,483,2.33925211914806
ENSDART00000137181,558,24,0.405751176414166,546,9,0.0414330711158912
ENSDART00000137188,1512,52,0.32443992875974,1500,656,1.09928382814855
ENSDART00000137197,813,46,0.533764923954429,801,9,0.0282427675771243
ENSDART00000137203,456,246,5.08924090680005,444,59,0.334015253485315
ENSDART00000137206,609,0,0,597,0,0
ENSDART00000137222,612,4,0.0616582670041135,600,0,0
ENSDART00000137224,366,0,0,354,0,0
ENSDART00000137228,576,26,0.425827406497159,566,9,0.0399690049987219
ENSDART00000137231,651,124,1.79689806697702,639,156,0.613650367825969
ENSDART00000137232,2412,626,2.44838536364842,2400,144,0.150816378861844
ENSDART00000137236,582,180,2.91764376854516,570,175,0.77172123686616
ENSDART00000137241,1206,1530,11.968145707291,1194,506,1.0652301466233
ENSDART00000137250,2418,16,0.0624232579098717,2406,0,0
ENSDART00000137255,330,0,0,318,0,0
ENSDART00000137266,477,412,8.14819815277002,465,197,1.06490418049402
ENSDART00000137279,1479,0,0,1467,0,0
ENSDART00000137281,246,18,0.690271818411905,234,0,0
ENSDART00000137287,564,1202,20.1051866164158,552,371,1.68939844679179
ENSDART00000137289,411,5,0.114765387489408,399,0,0
ENSDART00000137290,183,0,0,171,0,0
ENSDART00000137292,804,885,10.3841264225025,792,1003,3.18326658245853
ENSDART00000137293,1290,681,4.98012388679039,1278,142,0.279289590484896
ENSDART00000137309,4323,1023,2.23240580458405,4311,261,0.152180758072146
ENSDART00000137312,327,1413,40.7640339001599,315,442,3.52702854269497
ENSDART00000137315,963,669,6.55363991250264,951,246,0.650207311602061
ENSDART00000137357,468,427,8.60725692659346,456,167,0.920553189690348
ENSDART00000137358,861,65,0.7121852094726,849,83,0.245735364066216
ENSDART00000137359,1296,5,0.036395504828817,1284,0,0
ENSDART00000137364,1167,4511,36.4657135353042,1155,50,0.108814126162946
ENSDART00000137365,1785,154,0.813889124454298,1773,224,0.317567859231557
ENSDART00000137373,1833,702,3.61291207083678,1821,289,0.398919398600337
ENSDART00000137377,819,18,0.207334392343503,807,7,0.0218032765806053
ENSDART00000137382,1575,1117,6.69045046937778,1563,183,0.294299395731685
ENSDART00000137385,1101,14,0.119956410465768,1089,6,0.0138490706025568
ENSDART00000137387,879,3,0.0321969790157999,867,0,0
ENSDART00000137410,2700,2834,9.90190662574726,2688,626,0.585385994342226
ENSDART00000137413,2643,47,0.167758077195074,2631,10,0.00955380583186645
ENSDART00000137416,3525,1499,4.01167051421061,3513,219,0.156697917120902
ENSDART00000137426,375,237,5.96210778622976,363,177,1.22564274832628
ENSDART00000137438,5808,5138,8.34545917831813,5796,1409,0.611054399057792
ENSDART00000137439,957,6,0.0591455476591183,945,0,0
ENSDART00000137458,1470,1400,8.98449033488511,1458,2062,3.5549082443201
ENSDART00000137459,645,0,0,633,8,0.0317675363584716
ENSDART00000137467,2355,367,1.47013730384203,2343,22,0.0236019372240757
ENSDART00000137468,1089,16,0.13860370764561,1077,0,0
ENSDART00000137477,1629,184,1.06556386292192,1617,54,0.0839423258971301
ENSDART00000137478,960,4,0.0393071452151224,948,0,0
ENSDART00000137502,615,9,0.138054363682381,603,2792,11.6384557706542
ENSDART00000137503,660,7,0.100054551456675,648,0,0
ENSDART00000137513,846,7,0.078056742271165,834,5,0.0150695822204081
ENSDART00000137528,507,270,5.02387181447718,498,140,0.706636313275038
ENSDART00000137531,1428,942,6.2230808054866,1416,408,0.724259446511679
ENSDART00000137543,687,631,8.66473663956059,675,406,1.5118876498249
ENSDART00000137546,1011,10,0.0933107304810026,999,0,0
ENSDART00000137552,522,107,1.93373082207728,510,12,0.0591436779850368
ENSDART00000137556,1197,689,5.4300998602946,1185,200,0.424237352635285
ENSDART00000137564,2991,229,0.722273721505558,2979,84,0.0708771166185234
ENSDART00000137572,330,2911,83.2167997972518,318,1113,8.79762210027422
ENSDART00000137575,6204,664,1.00966902989715,6192,303,0.123001084181575
ENSDART00000137590,690,25,0.341801262740194,678,6,0.0222443036669386
ENSDART00000137598,1419,955,6.34897652100496,1407,298,0.532377172480804
ENSDART00000137608,1101,1281,10.9760115576178,1089,2060,4.75484757354451
ENSDART00000137611,1311,18148,130.589669814927,1299,485,0.93849042530144
ENSDART00000137620,120,315,24.7635014855271,108,20,0.46548265080816
ENSDART00000137624,2562,366,1.34767355023277,2553,540,0.531667610558791
ENSDART00000137631,576,1022,16.7382926707729,564,758,3.37821557852475
ENSDART00000137633,3978,620,1.47031252086732,3966,105,0.0665478222411061
ENSDART00000137636,3078,294,0.90107607744608,3066,56,0.0459106176139555
ENSDART00000137645,2937,375,1.20450904642867,2925,94,0.080779143094093
ENSDART00000137646,639,434,6.40724921065281,627,149,0.597332282041859
ENSDART00000137648,1761,806,4.31775932448226,1749,170,0.244318509686616
ENSDART00000137655,3741,2718,6.85400613919503,3729,543,0.366019905792354
ENSDART00000137665,1527,1260,7.78420478916372,1515,64,0.106185349253663
ENSDART00000137666,603,72,1.12641371362739,591,0,0
ENSDART00000137669,639,0,0,627,0,0
ENSDART00000137672,8214,3889,4.46648612831588,8202,823,0.252218726740018
ENSDART00000137673,69,167,22.832324351045,57,0,0
ENSDART00000137678,1458,261,1.68875142405711,1446,42,0.0730093120354707
ENSDART00000137681,681,889,12.3150844392049,669,225,0.845383289584326
ENSDART00000137688,1626,289,1.67671807633511,1614,266,0.4142622550315
ENSDART00000137689,2148,9856,43.2861701944409,2136,4361,5.13194622515996
ENSDART00000137690,2622,549,1.97525150783544,2613,141,0.135636620866947
ENSDART00000137696,6126,2527,3.89144587497019,6114,2857,1.17457854761827
ENSDART00000137697,1041,895,8.11063860922986,1029,556,1.35817795022976
ENSDART00000137700,246,8,0.306787474849735,234,11,0.118160980589764
ENSDART00000137702,3477,323,0.876356024468301,3465,7,0.00507799255427083
ENSDART00000137704,1722,25,0.136958694129346,1710,30,0.044098356392352
ENSDART00000137705,2352,1614,6.47364616093954,2340,289,0.310441121731288
ENSDART00000137716,198,29,1.38170571059218,186,7,0.0945980870997228
ENSDART00000137736,2190,795,3.42456772011203,2178,312,0.360075835666477
ENSDART00000137737,894,650,6.85896493686699,882,435,1.23970379449928
ENSDART00000137746,2358,791,3.16457525345158,2346,376,0.402862734100975
ENSDART00000137757,1287,429,3.14457161720979,1275,172,0.339090420447544
ENSDART00000137761,1131,221,1.84336956870919,1119,72,0.161733382157473
ENSDART00000137763,1479,0,0,1467,0,0
ENSDART00000137774,756,41,0.511616810736513,744,17,0.0574345528819746
ENSDART00000137775,1707,87,0.480804447622586,1695,24,0.0355908858671018
ENSDART00000137777,1410,24,0.160573869814968,1398,10,0.0179800165548216
ENSDART00000137782,924,992,10.1279709229614,912,334,0.920553189690348
ENSDART00000137788,1038,66,0.599831580161405,1026,104,0.254790503600256
ENSDART00000137790,1011,4,0.037324292192401,999,1,0.00251612243680086
ENSDART00000137794,2424,31,0.120645693234534,2412,0,0
ENSDART00000137795,2118,3288,14.6449737640025,2106,1272,1.51818956878969
ENSDART00000137799,3261,273,0.78975901701773,3249,78,0.0603451192737448
ENSDART00000137807,528,1329,23.7450890867716,516,471,2.2943964613672
ENSDART00000137811,966,611,5.96687347240739,954,199,0.524326684023531
ENSDART00000137821,2352,271,1.08696289319369,2340,64,0.0687482068885898
ENSDART00000137829,1296,315,2.29291680421547,1284,84,0.164441534584565
ENSDART00000137830,1095,5,0.0430763235234218,1083,7,0.0162467628813928
ENSDART00000137832,1026,5,0.045973269257453,1014,0,0
ENSDART00000137836,3024,27,0.0842295968895479,3012,7,0.00584171454201475
ENSDART00000137844,3750,1448,3.64267176137582,3738,748,0.502990241611643
ENSDART00000137847,1632,943,5.45097616733241,1620,617,0.957342651828782
ENSDART00000137848,1380,333,2.27639640984969,1368,115,0.21130462438002
ENSDART00000137851,2316,3172,12.9204419297791,2304,1501,1.63755341921027
ENSDART00000137855,1704,290,1.60550311442049,1692,72,0.106961970824003
ENSDART00000137857,513,101,1.8573200780011,501,104,0.521786540307111
ENSDART00000137859,1419,74,0.49196257859096,1407,0,0
ENSDART00000137861,1509,1179,7.37067581846986,1497,190,0.319028189531845
ENSDART00000137862,972,34,0.329985910447941,960,16,0.0418934385727344
ENSDART00000137863,1389,821,5.57601144217978,1377,398,0.726518019692736
ENSDART00000137886,651,3,0.0434733403300892,639,0,0
ENSDART00000137895,762,0,0,750,0,0
ENSDART00000137896,1068,64,0.565316245790524,1056,19,0.0452258711864746
ENSDART00000137918,546,81,1.39950714831864,534,31,0.145920965815142
ENSDART00000137932,1485,50,0.317633496687857,1473,13,0.0221838982258879
ENSDART00000137936,1851,638,3.25159917630445,1839,16,0.02186933171823
ENSDART00000137944,1398,299,2.01765432091358,1386,44,0.0797970258528274
ENSDART00000137945,1395,1361,9.20378918499467,1383,396,0.719731092182335
ENSDART00000137949,378,0,0,366,0,0
ENSDART00000137959,1119,27,0.22762314655406,1107,43,0.0976378243158579
ENSDART00000137962,411,0,0,399,12,0.0755971823868891
ENSDART00000137966,303,265,8.25060869861974,291,153,1.32158682507801
ENSDART00000137967,597,49,0.774291503735074,585,96,0.412489241331539
ENSDART00000137969,1560,128,0.774048398082409,1553,81,0.131102454258525
ENSDART00000137973,3150,344,1.03022155840016,3138,157,0.125760417895207
ENSDART00000137975,2061,226,1.03445878528299,2049,104,0.127581774862793
ENSDART00000137976,720,1266,16.5876152807816,708,524,1.86035269594176
ENSDART00000137977,3063,1112,3.42484195723534,3051,167,0.137585137495509
ENSDART00000137980,780,483,5.84164650427818,768,222,0.726589325245862
ENSDART00000137984,4359,996,2.15553567153541,4347,178,0.102926598563792
ENSDART00000137997,1299,4541,32.9780593851031,1289,1876,3.65828195946236
ENSDART00000138000,1224,66,0.508680702783936,1212,44,0.091253034514867
ENSDART00000138003,945,3,0.0299483011162837,933,0,0
ENSDART00000138007,1926,8,0.0391846930493431,1914,2,0.00262654787289871
ENSDART00000138011,4602,3974,8.14636740990332,4590,965,0.528459715329264
ENSDART00000138012,525,4,0.0718759226790809,513,0,0
ENSDART00000138017,864,628,6.85691310974912,852,217,0.640202547203054
ENSDART00000138018,2127,373,1.65433739523167,2115,130,0.154500624523559
ENSDART00000138019,2577,198,0.724825588134503,2565,72,0.0705573702277632
ENSDART00000138021,408,396,9.15625265011085,396,292,1.85346728230885
ENSDART00000138026,1362,438,3.03374970999535,1350,201,0.374248051249761
ENSDART00000138043,2817,616,2.06289256251462,2805,163,0.146066962296379
ENSDART00000138050,2055,34,0.156080926985595,2043,5,0.00615175309438097
ENSDART00000138055,5043,1718,3.21378586458442,5031,713,0.3562316243573
ENSDART00000138060,285,25,0.827518846634155,273,7,0.0644514439580529
ENSDART00000138065,1326,401,2.85288058484417,1314,96,0.183642470455822
ENSDART00000138081,1698,551,3.06123491357349,1686,178,0.265374806617321
ENSDART00000138087,426,11002,243.637865722127,414,3973,24.1221204999237
ENSDART00000138095,654,91,1.3126422805784,642,6,0.023491647797795
ENSDART00000138099,261,611,22.084290323163,249,116,1.17099731914149
ENSDART00000138103,2256,269,1.12485341094339,2244,129,0.144498758713442
ENSDART00000138104,1851,753,3.83770247610854,1839,190,0.259698314153982
ENSDART00000138106,5418,1030,1.79341570638211,5406,513,0.238527569232106
ENSDART00000138107,843,248001,2775.29147914464,831,8401,25.4113196714471
ENSDART00000138116,1089,760,6.5836761131665,1077,217,0.506455496951719
ENSDART00000138120,522,1645,29.728852358104,510,316,1.5574501869393
ENSDART00000138123,2418,768,2.99631637967384,2406,171,0.178647830322633
ENSDART00000138125,576,80,1.31023817383741,564,30,0.133702463530003
ENSDART00000138128,3078,612,1.87570938570408,3066,165,0.13527235546969
ENSDART00000138129,3339,540,1.52566817007483,3327,147,0.111061054466942
ENSDART00000138132,1593,35,0.207269315635297,1581,8,0.0127190705344165
ENSDART00000138133,1128,720,6.0215201180613,1116,187,0.42118672113448
ENSDART00000138135,1092,424,3.66290759806854,1080,400,0.93096530161632
ENSDART00000138136,1395,1336,9.0347261948221,1383,161,0.292617944043828
ENSDART00000138137,864,0,0,852,0,0
ENSDART00000138139,786,159,1.90834689746701,774,41,0.133149688486985
ENSDART00000138143,3174,18,0.0534993280810739,3162,26,0.0206684896184268
